22	2
22	8
22	9
22	12
22	18
3	23
4	23
5	23
6	23
7	23
8	23
9	23
10	23
11	23
12	23
13	23
14	23
15	23
16	23
17	23
18	23
19	23
20	23
21	23
2	24
3	24
4	24
5	24
6	24
7	24
8	24
9	24
10	24
11	24
12	24
13	24
14	24
15	24
16	24
17	24
18	24
19	24
20	24
21	24
1	10
1	11
1	17
1	19
1	21
2	21
3	7
3	8
3	11
3	14
3	15
3	16
3	21
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	21
5	21
6	21
7	21
8	9
8	12
8	18
8	20
8	21
9	18
9	21
10	6
10	12
10	18
10	21
11	6
11	12
11	18
11	21
12	6
12	21
13	9
13	12
13	21
14	6
14	9
14	12
14	18
14	20
14	21
15	9
15	12
15	18
15	20
15	21
16	21
17	21
18	9
18	20
18	21
19	5
19	6
19	9
19	12
19	21
20	21
21	3
21	4
21	7
21	8
21	10
21	11
21	14
21	15
21	16
21	19
