272	6588
3308	6588
4884	6588
272	3308
272	4884
3308	4884
3867	6582
2990	3867
257	4949
601	4949
1219	4949
1077	4949
257	601
257	1219
257	1077
601	1219
601	1077
1077	1219
257	5121
601	5121
1219	5121
1077	5121
4949	5121
1077	2361
257	2361
257	390
390	1077
390	1083
257	1083
1077	1083
1077	6302
3030	6302
5737	6302
5121	6302
1077	3030
1077	5737
3030	5737
3030	5121
5121	5737
1219	3030
1219	5737
50	6301
257	6301
1077	6301
1212	6301
3030	6301
4858	6301
5835	6301
50	257
50	1077
50	1212
50	3030
50	4858
50	5835
257	1212
257	3030
257	4858
257	5835
1077	1212
1077	4858
1077	5835
1212	3030
1212	4858
1212	5835
3030	4858
3030	5835
4858	5835
1077	5790
4493	4602
2410	4602
2410	4493
376	466
466	4493
466	5121
376	4493
376	5121
4493	5121
3102	4493
2242	3102
2242	4493
1162	2897
684	2024
1228	2024
2024	4411
2024	3078
3078	4411
2617	4267
5940	7319
5444	5940
2252	5940
4696	5940
5444	7319
2252	7319
4696	7319
2252	5444
4696	5444
2252	4696
176	6118
176	3388
176	4648
3388	6118
4648	6118
3388	4648
2041	5015
4126	5015
2041	4126
1063	7264
2505	7264
1928	7264
4874	7264
3861	7264
6560	7264
1063	2505
1063	1928
1063	4874
1063	3861
1063	6560
1928	2505
2505	4874
2505	3861
2505	6560
1928	4874
1928	3861
1928	6560
3861	4874
4874	6560
3861	6560
219	6885
6564	6885
219	6564
3686	6885
1084	4102
4102	5606
3197	4102
1084	5606
1084	3197
3197	5606
942	6832
2644	6832
942	2644
542	2218
3750	6066
5170	7054
1835	5340
1835	4624
4624	5340
4624	4774
405	1207
405	2966
1207	2966
1478	5254
5254	5653
2715	5653
2715	5254
772	5254
4504	5254
772	4504
2120	5254
3849	5254
2120	3849
5254	6690
2647	4702
772	4702
772	2647
2784	3635
2784	6853
968	1812
968	3031
1812	3031
2885	5177
3393	5177
4134	5177
3561	5177
1812	5177
2885	3393
2885	4134
2885	3561
1812	2885
3393	4134
3393	3561
1812	3393
3561	4134
1812	4134
1812	3561
1812	6653
2885	6653
4134	6653
79	4134
3911	4134
79	3911
79	1812
1812	3911
2571	5268
1812	2571
2571	5230
1812	5268
5230	5268
1812	5230
668	1812
668	2571
668	5268
3138	5268
668	3138
2571	3138
1812	3138
95	2571
1140	2571
95	5268
95	1140
95	1812
1140	5268
1140	1812
79	3351
3351	4134
1812	3351
1175	4134
79	1175
1175	1812
4134	6447
1812	6447
5864	6447
4134	5864
1812	5864
1561	5864
1561	1812
1561	4134
1270	4134
3125	4134
79	1270
79	3125
1270	3125
1270	1812
1812	3125
79	2885
704	3931
36	3931
3049	3931
1812	3931
36	704
704	3049
704	1812
36	3049
36	1812
1812	3049
79	2181
2181	2220
1812	2181
79	2220
1812	2220
968	2181
2181	5669
968	5669
1812	5669
1812	1845
1812	3131
1845	3131
2885	4344
2403	4344
1434	4344
1812	4344
4344	4691
2403	2885
1434	2885
2885	4691
1434	2403
1812	2403
2403	4691
1434	1812
1434	4691
1812	4691
1812	5057
1812	1897
968	1897
1897	3031
1812	4221
79	4221
79	2320
1812	2320
2320	4221
36	1472
1472	1812
80	1472
36	80
80	1812
1472	5669
36	668
658	5268
1571	5268
3393	5268
3991	5268
658	1571
658	3393
658	1812
658	3991
1571	3393
1571	1812
1571	3991
3393	3991
1812	3991
4798	5268
95	4798
1812	4798
36	4991
79	4991
1812	4991
36	79
1175	2651
36	2651
79	2651
1812	2651
36	1175
36	5041
704	5041
1812	5041
36	5268
36	95
1812	3441
1175	3441
79	1140
1140	1175
639	1812
79	639
1812	3550
79	3550
220	238
96	238
238	1812
238	6824
96	220
220	1812
220	6824
96	1812
96	6824
1812	6824
1207	1812
96	1207
2885	7191
1812	7191
236	2703
236	1812
236	1646
1812	2703
1646	2703
1646	1812
2885	5669
1812	4801
1646	2612
1812	2612
79	968
990	1812
79	990
79	3031
226	1812
3906	5056
2758	3561
3022	3561
751	3561
2758	3022
751	2758
751	3022
1744	5177
5177	6606
3717	5177
1744	6606
1744	3561
1744	3717
3561	6606
3717	6606
3561	3717
712	5864
2885	5864
3691	5864
3561	5864
712	2885
712	3691
712	3561
2885	3691
3561	3691
3561	4082
712	4082
311	3561
36	311
36	712
36	3561
36	5388
311	712
311	5388
712	5388
3561	5388
2473	5177
2833	5177
236	5177
2473	2833
236	2473
2473	3561
236	2833
2833	3561
236	3561
1646	1897
1646	3159
1646	3561
1897	3159
1897	3561
3159	3561
3776	6642
3561	6642
3561	3776
990	3561
748	3561
36	990
748	990
36	748
696	4540
3561	4540
696	3561
3561	4844
1983	2885
1983	4883
1983	3561
2885	4883
3561	4883
3561	3585
1358	3561
3561	6418
752	3561
1358	6418
1358	3585
752	1358
3585	6418
752	6418
752	3585
2219	3561
3561	3668
990	2219
990	3668
990	3585
2219	3668
2219	3585
3585	3668
1067	3561
3131	3561
1067	1744
1067	3131
1744	3131
2013	3561
990	2885
2885	3668
3080	3561
3561	6898
317	5177
317	3561
3561	5268
3448	3561
4635	6914
172	1779
2649	7022
4295	7022
2649	4295
2649	6101
2175	6101
1646	6101
2175	2649
1646	2649
1646	2175
5355	7022
1822	7022
4982	7022
1822	5355
2649	5355
4982	5355
1822	2649
1822	4982
2649	4982
591	6811
2649	6811
2759	6811
591	2649
591	2759
2649	2759
5246	5876
752	5876
752	5246
2259	4668
170	2181
2181	3175
1634	2181
170	968
968	2220
968	3175
968	1634
170	2220
170	3175
170	1634
170	5669
2220	3175
1634	2220
2220	5669
1634	3175
3175	5669
1634	5669
4340	5669
170	4340
968	4340
170	1167
968	1167
5624	6536
1464	5166
266	5166
266	1464
951	4681
1464	4681
951	1464
4684	6952
879	6279
458	5830
5708	5830
458	5708
1333	5830
2006	5830
2611	5830
1333	2006
1333	2611
2006	2611
4150	5830
2173	5830
5830	6985
1587	2311
2192	2311
1587	2192
1257	5564
5564	6625
1924	5564
1257	6625
1257	1924
1924	6625
257	1257
1257	5567
257	5567
4065	5564
2918	5564
470	5564
4653	5564
1257	4065
2918	4065
470	4065
4065	4653
1257	2918
470	1257
1257	4653
470	2918
2918	4653
470	4653
1257	7216
4883	7216
1634	7216
4938	7216
6584	7216
5564	7216
1257	4883
1257	1634
1257	4938
1257	6584
1634	4883
4883	4938
4883	6584
4883	5564
1634	4938
1634	6584
1634	5564
4938	6584
4938	5564
5564	6584
50	5564
3030	5564
5564	5835
50	1257
50	4938
1257	3030
3030	4938
1257	5835
4938	5835
4499	5564
1257	4499
1212	2643
1490	2643
1257	2643
1038	2643
2643	6895
1212	1490
1212	1257
1038	1212
1212	6895
1257	1490
1038	1490
1490	6895
1038	1257
1257	6895
1038	6895
257	1490
668	1490
1490	2542
1207	1490
257	668
257	6895
257	2542
257	1207
668	1257
668	6895
668	2542
668	1207
1257	2542
1207	1257
2542	6895
1207	6895
1207	2542
1501	6867
2534	6393
6393	7226
2534	7226
3490	6815
98	5608
473	5608
2981	5608
98	473
98	2981
473	2981
2014	5608
2083	5608
98	2014
98	2083
2014	2083
2014	3387
3387	5608
2120	5608
4325	6031
4431	6031
6031	6557
4325	4431
4325	6557
4431	6557
5915	6261
2532	5915
2532	6261
812	6764
964	6653
964	5121
525	3108
2411	3108
525	2411
119	1421
1421	2643
119	2643
119	899
119	1826
119	913
119	1303
913	1303
119	4673
913	4673
119	2542
1617	1710
1710	5866
5866	5949
1617	5866
1710	5949
1617	5949
35	317
317	1130
231	317
317	1983
35	1130
35	231
35	1983
231	1130
1130	1983
231	1983
35	77
35	2612
317	2612
1114	6828
3703	6828
1114	3703
5121	5255
3115	5121
4893	5121
3115	5255
4893	5255
3115	4893
997	2638
997	4375
36	997
2638	4375
36	2638
36	4375
3791	7324
5900	7324
3791	5900
284	4969
1138	4969
4969	6625
284	1138
284	6625
1138	6625
80	6625
527	5864
2725	5864
527	2725
2725	3713
2725	5704
978	1396
268	1850
1103	1850
1850	3484
268	1103
268	3484
1103	3484
875	6613
4227	6613
772	6613
433	6613
875	4227
772	875
433	875
772	4227
433	4227
433	772
472	844
844	2370
844	3051
472	2370
472	3051
2370	3051
472	658
658	736
472	736
472	2564
736	2564
4376	4410
1206	4376
1206	4410
224	4410
4259	6848
3737	7020
555	2745
6322	6338
1020	6338
5309	6338
6338	6696
1020	6322
5309	6322
6322	6696
1020	5309
1020	6696
5309	6696
6322	6989
894	6989
3437	6989
3710	6989
4620	6989
4926	6989
4021	6989
894	6322
3437	6322
3710	6322
4620	6322
4926	6322
4021	6322
894	3437
894	3710
894	4620
894	4926
894	4021
3437	3710
3437	4620
3437	4926
3437	4021
3710	4620
3710	4926
3710	4021
4620	4926
4021	4620
4021	4926
121	3856
835	1316
1528	4971
772	4971
3887	4971
772	1528
1528	3887
772	3887
577	4063
2308	7283
2828	6827
2639	4638
405	2639
405	5924
2639	5924
6187	6517
2044	3716
3729	5522
3744	6199
4551	6199
3744	4551
4144	6653
6653	6702
4459	6702
6702	7139
4459	6653
6653	7139
4459	7139
5876	6653
2976	6702
2976	6653
2159	7274
7126	7274
6653	7274
2159	7126
2159	6653
6653	7126
459	6653
918	6653
3031	6653
918	3031
1694	6653
3914	6653
2976	3914
2120	6653
2071	6653
2885	5032
5032	6653
5177	6653
1184	6782
6653	6782
1184	6653
5370	6653
932	2984
2984	2991
932	2991
1436	4874
1657	4874
1436	1657
3050	6288
751	6288
751	3050
46	2902
751	2902
2902	5117
2902	6994
46	751
46	5117
46	6994
751	5117
751	6994
5117	6994
2368	2918
656	1257
656	4938
656	5620
656	4428
4428	5620
554	656
656	4898
554	4898
554	4428
4428	4898
6305	6410
656	6410
656	6305
257	2906
656	2906
2906	5851
257	656
257	5851
656	5851
284	656
656	941
656	2630
656	1869
656	1111
284	941
284	2630
284	6305
284	1869
284	1111
941	2630
941	6305
941	1869
941	1111
2630	6305
1869	2630
1111	2630
1869	6305
1111	6305
1111	1869
656	1738
656	2451
1738	2451
1738	4938
2451	4938
656	775
775	6305
1434	4898
656	1434
36	656
656	7151
405	656
405	6079
656	6079
656	1096
656	1457
1096	1457
656	5333
5333	6305
656	3031
554	6305
554	3031
3031	6305
656	968
656	3088
3031	3088
656	712
6305	6750
284	6750
2630	6750
546	1891
546	2813
546	3367
1891	2813
1891	3367
2813	3367
546	7010
1891	7010
2813	7010
3367	7010
2499	7281
4496	7281
4752	7281
5583	7281
5595	7281
6551	7281
7266	7281
2499	4496
2499	4752
2499	5583
2499	5595
2499	6551
2499	7266
4496	4752
4496	5583
4496	5595
4496	6551
4496	7266
4752	5583
4752	5595
4752	6551
4752	7266
5583	5595
5583	6551
5583	7266
5595	6551
5595	7266
6551	7266
760	2304
55	1947
367	5601
5601	5845
5601	6739
5601	6408
367	5845
367	6739
367	6408
5845	6739
5845	6408
6408	6739
367	1571
1338	1571
367	1338
367	658
1773	3911
1472	1773
1472	3911
1472	3505
1773	3505
3505	3911
2677	3911
1773	2677
930	3911
123	930
930	3823
123	3823
123	3911
3823	3911
930	3275
3275	3911
1201	6228
1504	6228
3911	6228
1201	1504
1201	3911
1504	3911
1501	3911
3885	4518
3885	4846
1109	2388
36	49
36	2388
49	2388
1477	4670
447	4670
3077	4670
4482	4670
447	1477
1477	3077
1477	4482
447	3077
447	4482
3077	4482
2049	2901
1191	4331
4331	5335
1191	5335
406	4331
523	4331
406	523
4331	6550
371	5692
371	4413
4413	5692
324	5692
5011	5692
1649	2204
2204	2512
2204	4420
1649	2512
1649	4420
2512	4420
1985	2159
1985	2512
1985	2701
2159	2512
2159	2701
2512	2701
1033	1985
1985	3030
1985	5835
1033	3030
1033	5835
1137	1985
1985	3831
1985	6514
1137	3831
1137	6514
3831	6514
1985	2653
99	5784
142	5784
3606	5784
99	142
99	3606
142	3606
205	6488
405	3899
2918	3136
3321	4134
3031	4134
4134	4774
3031	3321
1175	3321
3321	4774
1175	3031
3031	4774
1175	4774
2554	4948
2318	4948
2318	2554
412	937
412	2206
937	2206
681	5603
5450	5716
633	2849
94	2849
2849	5507
94	5507
3304	6481
2453	6481
2453	3304
3772	6972
1226	4351
4351	6223
405	1226
405	4351
231	5419
1983	5419
1421	5419
231	1421
1421	1983
317	5419
4272	5419
317	4272
1983	4272
1600	1983
1600	4272
6178	7217
5718	6178
5718	7217
2008	2963
62	2963
2963	5107
62	2008
2008	5107
62	5107
1680	2963
4618	6280
4317	7280
2362	6674
1420	6453
446	2155
1838	4774
1514	6360
833	5285
5285	6857
4394	5285
4948	5615
2571	4149
2571	4105
1820	2571
4105	4149
1820	4149
4149	5268
